Id,SalePrice,LotArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,LotConfig,BldgType,YearBuilt,YearRemodAdd,Foundation,CentralAir,KitchenQual,PavedDrive,YrSold
768,160000,12508,983,983,767,2,0,4,7,0,1,245,0,156,0,0,0,Inside,1Fam,1940,1985,CBlock,Y,TA,Y,2008
769,216837,9100,1860,1836,0,2,0,3,8,1,2,120,33,0,0,0,0,Inside,1Fam,2004,2005,PConc,Y,Gd,Y,2006
770,538000,53504,1650,1690,1589,3,1,4,12,1,3,503,36,0,0,210,0,CulDSac,1Fam,2003,2003,PConc,Y,Ex,Y,2010
771,134900,7252,858,858,0,1,0,2,5,0,2,120,0,0,0,0,0,CulDSac,1Fam,1982,1982,CBlock,Y,TA,Y,2009
772,102000,8877,836,1220,0,1,0,2,6,0,2,0,0,0,0,0,0,Inside,1Fam,1951,1951,CBlock,Y,TA,Y,2006
773,107000,7819,1029,1117,0,1,0,3,6,1,2,144,0,0,0,0,0,Inside,1Fam,1976,1976,CBlock,Y,TA,Y,2010
774,114500,10150,912,912,0,1,0,2,5,0,1,0,0,0,0,0,0,Inside,1Fam,1958,1958,CBlock,Y,TA,Y,2007
775,395000,14226,1935,1973,0,2,0,3,9,1,3,315,45,0,0,0,0,Corner,1Fam,2006,2006,PConc,Y,Gd,Y,2007
776,162000,4500,1204,1204,0,2,0,2,5,0,2,0,247,0,0,0,0,FR2,TwnhsE,1998,1998,PConc,Y,TA,Y,2009
777,221500,11210,1614,1614,0,2,0,3,7,0,3,144,59,0,0,0,0,Inside,1Fam,2005,2006,PConc,Y,Gd,Y,2006
778,142500,13350,864,894,0,1,0,3,5,1,2,241,0,0,0,0,0,Inside,1Fam,1974,1974,CBlock,Y,TA,Y,2006
779,144000,8400,0,2020,0,2,0,4,10,2,2,0,0,0,0,0,0,Inside,Duplex,1977,1977,Slab,Y,TA,Y,2007
780,135000,10530,975,1004,0,1,0,2,4,0,2,0,0,0,0,0,0,Inside,Duplex,1977,1977,CBlock,Y,TA,Y,2006
781,176000,7875,1237,1253,0,2,0,3,6,1,2,220,21,0,0,0,0,Inside,1Fam,1995,1996,PConc,Y,TA,Y,2007
782,175900,7153,761,810,793,2,1,3,7,0,2,0,124,0,0,0,0,Inside,1Fam,1992,1992,PConc,Y,Gd,Y,2006
783,187100,16285,1413,1430,0,2,0,3,6,0,2,0,33,0,0,0,0,Inside,1Fam,2001,2002,PConc,Y,Gd,Y,2009
784,165500,9101,1097,1110,0,1,0,1,4,1,2,303,30,0,0,0,0,Corner,1Fam,1978,1978,PConc,Y,Gd,Y,2009
785,128000,6300,742,742,742,2,0,3,9,1,0,0,291,134,0,0,0,Inside,1Fam,1914,2001,CBlock,Y,TA,Y,2008
786,161500,9790,1372,1342,0,2,0,3,7,1,2,0,0,0,0,197,0,Inside,1Fam,1967,1967,CBlock,Y,TA,Y,2009
787,139000,10800,686,966,686,2,0,4,7,0,1,0,0,196,0,0,0,Inside,1Fam,1915,1950,PConc,Y,TA,Y,2010
788,233000,10142,956,956,1128,2,1,4,8,0,2,0,45,0,0,0,0,Inside,1Fam,2004,2004,PConc,Y,Gd,Y,2010
789,107900,6000,901,901,0,1,0,2,4,0,1,0,0,0,0,0,0,Corner,1Fam,1954,2000,CBlock,Y,TA,Y,2008
790,187500,12205,832,976,1111,2,1,5,9,0,2,133,168,0,0,0,0,Inside,1Fam,1966,2007,CBlock,Y,Gd,Y,2007
791,160200,3182,1145,1145,0,2,0,2,5,1,2,100,16,0,0,0,0,Inside,TwnhsE,2005,2006,PConc,Y,Gd,Y,2009
792,146800,11333,1029,1062,0,1,0,3,5,2,2,120,0,0,0,0,0,Corner,1Fam,1976,1976,PConc,Y,TA,Y,2007
793,269790,9920,1117,1127,886,2,1,3,8,1,2,180,130,0,0,0,0,CulDSac,1Fam,1996,1997,PConc,Y,TA,Y,2007
794,225000,9158,1496,1496,0,2,0,3,7,0,2,168,130,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2007
795,194500,10832,712,1086,809,2,1,3,7,1,2,143,46,0,0,0,0,Corner,1Fam,1994,1996,PConc,Y,Gd,Y,2008
796,171000,8400,650,888,676,2,1,3,7,1,2,0,50,0,0,204,0,Inside,1Fam,1980,1981,CBlock,Y,TA,Y,2010
797,143500,8197,660,1285,0,1,1,3,7,1,2,138,0,0,0,0,0,Inside,1Fam,1977,1977,CBlock,Y,TA,Y,2007
798,110000,7677,773,773,0,1,0,2,4,0,1,0,0,0,0,0,0,Inside,1Fam,1953,1953,CBlock,Y,TA,Y,2008
799,485000,13518,1926,1966,1174,3,1,4,11,2,3,144,78,0,0,0,0,Inside,1Fam,2008,2009,PConc,Y,Ex,Y,2009
800,175000,7200,731,981,787,1,1,3,7,2,1,0,0,264,0,0,0,Corner,1Fam,1937,1950,BrkTil,Y,Gd,Y,2007
801,200000,12798,616,616,1072,2,1,4,8,0,2,403,114,185,0,0,0,Inside,1Fam,1997,1997,PConc,Y,Gd,Y,2008
802,109900,4800,1196,1196,0,1,0,2,5,0,2,0,0,0,0,0,0,Inside,1Fam,1916,1990,CBlock,Y,TA,Y,2007
803,189000,8199,728,728,728,2,1,3,7,1,2,36,18,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Gd,Y,2008
804,582933,13891,1734,1734,1088,3,1,4,12,1,3,52,170,0,0,192,0,Inside,1Fam,2008,2009,PConc,Y,Ex,Y,2009
805,118000,9000,936,1128,0,1,0,2,5,0,1,0,0,0,0,0,0,Inside,1Fam,1954,1954,CBlock,Y,TA,Y,2006
806,227680,12274,1417,1428,0,2,0,3,6,0,2,0,60,0,0,0,0,FR2,1Fam,2008,2008,PConc,Y,Ex,Y,2008
807,135500,9750,980,980,0,2,0,3,6,0,1,68,0,0,0,0,0,Inside,1Fam,1967,1967,PConc,Y,TA,Y,2006
808,223500,21384,1324,1072,504,1,1,3,6,1,2,0,312,0,0,0,0,Inside,1Fam,1923,2004,CBlock,Y,Gd,Y,2009
809,159950,13400,1024,1086,0,1,0,3,6,1,2,0,0,0,0,0,0,Inside,1Fam,1966,1966,CBlock,Y,TA,Y,2006
810,106000,8100,849,1075,1063,2,0,2,11,0,2,40,156,0,0,0,0,Corner,1Fam,1898,1965,PConc,N,TA,N,2009
811,181000,10140,1040,1309,0,1,1,3,5,1,2,265,0,0,0,0,648,Inside,1Fam,1974,1999,CBlock,Y,Gd,Y,2006
812,144500,4438,848,848,0,1,0,1,4,1,2,140,0,0,0,0,0,Inside,TwnhsE,2004,2004,PConc,Y,Gd,Y,2008
813,55993,8712,540,1044,0,1,0,2,4,0,2,0,0,0,0,0,0,Inside,1Fam,1952,1952,CBlock,N,Fa,N,2010
814,157900,9750,1442,1442,0,1,1,4,7,0,1,0,0,275,0,0,0,Inside,1Fam,1958,1958,CBlock,Y,TA,Y,2007
815,116000,8248,686,686,564,1,1,3,7,0,1,207,0,96,0,0,0,Inside,1Fam,1918,1950,BrkTil,Y,Fa,P,2006
816,224900,12137,1649,1661,0,2,0,3,6,0,2,0,34,0,0,0,0,CulDSac,1Fam,1998,1998,PConc,Y,Gd,Y,2010
817,137000,11425,1008,1008,0,1,0,2,4,1,1,0,0,120,0,0,0,Corner,1Fam,1954,1954,CBlock,Y,TA,Y,2006
818,271000,13265,1568,1689,0,2,0,3,7,2,3,150,59,0,0,0,0,CulDSac,1Fam,2002,2002,PConc,Y,Gd,Y,2008
819,155000,8816,1010,1052,0,1,0,3,6,0,2,0,0,0,0,0,0,Inside,1Fam,1971,1971,CBlock,Y,TA,Y,2010
820,224000,6371,1358,1358,0,2,0,2,6,1,2,192,35,0,0,0,0,Inside,TwnhsE,2009,2010,PConc,Y,Gd,Y,2010
821,183000,7226,798,798,842,2,1,3,6,0,2,0,45,0,0,0,0,CulDSac,1Fam,2003,2003,PConc,Y,Gd,Y,2008
822,93000,6000,936,936,0,1,0,2,4,0,2,0,32,112,0,0,0,Inside,2fmCon,1953,1953,CBlock,N,TA,Y,2009
823,225000,12394,847,847,886,2,1,3,7,1,2,100,48,0,0,0,0,Corner,1Fam,2003,2003,PConc,Y,Gd,Y,2007
824,139500,9900,778,944,545,2,0,3,7,1,1,335,0,0,0,0,0,Inside,1Fam,1940,1950,BrkTil,Y,TA,Y,2009
825,232600,11216,1489,1489,0,2,0,3,7,1,2,0,140,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2006
826,385000,14803,2078,2084,0,2,0,2,7,1,3,188,45,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Ex,Y,2008
827,109500,6130,784,784,0,1,0,2,5,0,0,0,0,116,0,0,0,Inside,1Fam,1924,1950,BrkTil,Y,Gd,Y,2008
828,189000,8529,1454,1434,0,2,0,3,6,1,2,290,39,0,0,0,0,Inside,1Fam,2001,2001,PConc,Y,Gd,Y,2009
829,185000,28698,1013,1160,966,2,1,3,7,0,2,486,0,0,0,225,0,CulDSac,1Fam,1967,1967,PConc,Y,TA,Y,2009
830,147400,2544,600,520,623,2,1,2,4,0,2,0,166,0,0,0,0,Inside,Twnhs,2005,2005,PConc,Y,Gd,Y,2006
831,166000,11900,1392,1392,0,1,1,3,6,2,2,0,0,0,0,192,0,Corner,1Fam,1957,1957,CBlock,Y,TA,Y,2008
832,151000,3180,600,520,600,2,1,2,4,0,2,0,166,0,0,0,0,Inside,TwnhsE,2005,2005,PConc,Y,Gd,Y,2006
833,237000,9548,941,941,888,2,1,3,7,1,2,192,39,0,0,0,0,CulDSac,1Fam,2003,2003,PConc,Y,Gd,Y,2010
834,167000,10004,1516,1516,0,1,1,3,6,0,2,0,0,0,0,152,0,Inside,1Fam,1964,1964,CBlock,Y,TA,Y,2009
835,139950,7875,1144,1144,0,1,0,3,6,0,2,0,0,0,0,0,0,Inside,1Fam,1961,1961,CBlock,Y,TA,Y,2008
836,128000,9600,1067,1067,0,2,0,2,4,0,2,290,0,0,0,0,0,Inside,1Fam,1950,1995,CBlock,Y,Gd,Y,2010
837,153500,8100,1559,1559,0,1,0,2,5,0,2,0,116,230,0,0,0,Inside,1Fam,1948,1973,BrkTil,Y,TA,Y,2007
838,100000,1680,483,483,504,1,1,2,5,0,1,0,0,0,0,0,0,Inside,Twnhs,1973,1973,CBlock,Y,TA,Y,2008
839,144000,9525,1099,1099,0,1,1,3,6,0,1,278,0,0,0,0,0,Inside,1Fam,1995,2006,PConc,Y,Gd,Y,2008
840,130500,11767,768,768,432,1,0,3,6,0,1,0,0,0,0,0,0,Inside,1Fam,1946,1995,CBlock,Y,TA,Y,2008
841,140000,12155,672,810,672,2,0,4,7,0,1,0,0,254,0,0,0,Inside,1Fam,1925,1950,BrkTil,N,Fa,P,2008
842,157500,10440,650,958,581,2,0,3,8,1,2,70,78,68,0,0,0,Inside,1Fam,1904,2002,PConc,Y,Gd,P,2008
843,174900,9020,1127,1165,0,1,1,3,6,0,2,0,129,0,0,0,0,Inside,1Fam,1966,1966,CBlock,Y,TA,Y,2008
844,141000,8000,1800,1800,0,2,0,6,10,0,0,0,0,0,0,0,0,Corner,Duplex,1961,1961,CBlock,N,TA,Y,2007
845,153900,12665,876,876,540,1,1,4,7,1,3,418,0,194,0,0,0,Inside,1Fam,1915,1950,BrkTil,Y,TA,Y,2008
846,171000,16647,1390,1701,0,2,0,3,6,2,2,0,0,0,0,0,0,CulDSac,1Fam,1975,1981,CBlock,Y,TA,Y,2007
847,213000,9317,740,1006,769,2,1,3,7,1,2,234,72,192,0,0,0,Inside,1Fam,1993,1993,PConc,Y,Gd,Y,2009
848,133500,15523,864,864,0,1,0,3,5,1,1,0,0,0,0,0,0,CulDSac,1Fam,1972,1972,CBlock,Y,TA,Y,2009
849,240000,45600,907,1307,1051,3,0,5,10,1,2,486,40,0,0,175,0,Inside,1Fam,1908,1997,BrkTil,Y,TA,Y,2008
850,187000,9600,528,1094,761,2,1,3,7,1,2,113,100,0,0,0,0,FR2,1Fam,1976,1994,CBlock,Y,TA,Y,2007
851,131500,4435,848,848,0,1,0,1,3,0,2,140,0,0,0,0,0,Inside,TwnhsE,2003,2003,PConc,Y,Gd,Y,2007
852,215000,3196,1273,1456,0,2,0,2,7,1,2,143,20,0,0,0,0,Inside,TwnhsE,2003,2003,PConc,Y,Gd,Y,2006
853,164000,7128,918,918,728,2,0,4,7,2,1,0,0,0,0,126,0,Inside,1Fam,1941,1950,CBlock,Y,TA,Y,2007
854,158000,12095,1127,1445,0,1,1,3,7,1,2,180,0,0,0,0,0,Corner,1Fam,1964,1964,CBlock,Y,TA,Y,2009
855,170000,17920,1763,1779,0,1,1,3,6,1,2,0,418,0,0,312,0,Inside,1Fam,1955,1974,CBlock,Y,TA,Y,2006
856,127000,6897,1040,1040,0,1,1,3,6,0,1,0,104,0,0,0,0,Corner,1Fam,1962,2010,CBlock,Y,TA,Y,2010
857,147000,10970,940,1026,0,1,0,3,5,0,2,0,0,34,0,0,0,Inside,1Fam,1978,1978,CBlock,Y,TA,Y,2008
858,174000,8125,702,702,779,2,1,3,6,1,2,0,36,0,0,0,0,Inside,1Fam,1994,1995,PConc,Y,TA,Y,2009
859,152000,10400,1090,1370,0,2,0,3,6,1,2,0,0,0,0,0,0,Inside,1Fam,1976,1976,CBlock,Y,TA,Y,2009
860,250000,11029,1054,1512,1142,2,1,4,9,1,2,0,65,0,0,222,0,Corner,1Fam,1968,1984,CBlock,Y,Gd,Y,2006
861,189950,7642,912,912,514,1,1,3,7,1,1,0,240,0,0,0,0,Corner,1Fam,1918,1998,BrkTil,Y,Gd,Y,2007
862,131500,11625,1039,1039,0,1,1,3,6,0,2,0,0,0,0,0,0,Inside,2fmCon,1965,1965,PConc,Y,TA,Y,2010
863,152000,9672,1040,1097,0,2,0,3,6,0,2,0,0,0,0,0,0,Corner,1Fam,1984,1985,PConc,Y,TA,Y,2010
864,132500,7931,1148,1148,0,1,0,3,6,0,1,0,0,0,0,0,0,Inside,1Fam,1959,1959,CBlock,Y,TA,Y,2009
865,250580,8640,1372,1372,0,2,0,3,6,0,2,0,140,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Gd,Y,2008
866,148500,8750,1002,1002,0,1,0,3,5,0,2,0,0,0,0,0,0,Inside,1Fam,1970,1970,CBlock,Y,TA,Y,2009
867,248900,10656,1638,1646,0,2,0,3,6,1,3,192,80,0,0,0,0,Inside,1Fam,2006,2007,PConc,Y,Gd,Y,2007
868,129000,6970,1040,1120,0,1,1,3,5,0,2,168,0,0,0,0,0,Corner,1Fam,1961,1961,CBlock,Y,Fa,Y,2007
869,169000,14762,0,1547,720,2,0,2,7,1,2,120,144,0,0,0,0,Corner,1Fam,1948,1950,Slab,Y,TA,P,2006
870,236000,9938,1050,1062,887,2,1,3,8,1,2,156,90,0,0,0,0,Inside,1Fam,1993,1994,PConc,Y,Gd,Y,2010
871,109500,6600,894,894,0,1,0,2,5,0,1,0,0,0,0,0,0,Inside,1Fam,1962,1962,CBlock,N,TA,Y,2009
872,200500,8750,804,804,878,2,1,3,7,0,2,0,77,0,0,0,0,Inside,1Fam,1998,1998,PConc,Y,Gd,Y,2010
873,116000,8892,105,910,0,1,0,3,5,0,2,196,0,150,0,0,0,Corner,1Fam,1953,1996,Stone,Y,Gd,Y,2008
874,133000,12144,832,1036,0,1,0,3,6,1,1,0,28,0,0,0,0,Inside,1Fam,1949,1950,CBlock,Y,TA,Y,2009
875,66500,5720,676,676,455,1,1,3,5,0,1,26,0,0,0,0,0,Inside,1Fam,1941,1950,CBlock,Y,TA,Y,2009
876,303477,9000,1184,1184,1426,2,1,4,11,1,2,208,364,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Ex,Y,2007
877,132250,25286,1064,1040,0,1,0,3,5,0,2,0,0,0,0,0,0,Inside,1Fam,1963,1963,PConc,Y,TA,Y,2007
878,350000,8834,1462,1462,762,2,1,4,10,1,3,184,0,0,0,0,0,Inside,1Fam,2004,2005,PConc,Y,Ex,Y,2009
879,148000,11782,1109,1155,0,1,0,3,6,0,2,192,0,0,0,0,0,Inside,1Fam,1961,1995,CBlock,Y,Gd,Y,2010
880,136500,7000,864,864,0,1,0,3,6,0,1,0,0,0,0,0,0,CulDSac,1Fam,1978,2005,CBlock,Y,TA,Y,2009
881,157000,7024,1090,1090,0,1,1,2,5,0,2,0,49,0,0,0,0,Inside,1Fam,2005,2006,PConc,Y,TA,Y,2007
882,187500,13758,1156,1187,530,2,1,3,7,1,2,168,36,0,0,0,0,CulDSac,1Fam,1990,1991,CBlock,Y,Gd,Y,2007
883,178000,9636,808,808,785,2,1,3,7,1,2,342,40,0,0,0,0,Corner,1Fam,1992,1993,PConc,Y,TA,Y,2009
884,118500,6204,795,954,795,1,0,5,10,0,1,0,188,0,0,0,0,Inside,1Fam,1912,1950,PConc,N,TA,Y,2006
885,100000,7150,892,892,0,1,0,3,5,0,1,0,0,0,0,0,0,Inside,1Fam,1967,1967,CBlock,Y,TA,Y,2009
886,328900,5119,1698,1709,0,2,0,2,5,1,2,97,65,0,0,0,0,CulDSac,TwnhsE,1999,2000,PConc,Y,Gd,Y,2008
887,145000,8393,1626,1712,0,2,0,4,8,0,2,272,54,0,0,0,0,Corner,Duplex,1959,2005,CBlock,Y,TA,Y,2006
888,135500,16466,816,872,521,1,1,3,8,0,1,121,0,0,0,265,0,Inside,1Fam,1955,1955,PConc,Y,TA,Y,2008
889,268000,15865,2217,2217,0,2,0,4,8,1,2,81,207,0,0,224,0,Inside,1Fam,1970,1970,PConc,Y,Gd,Y,2007
890,149500,12160,1505,1505,0,1,0,2,6,1,2,0,0,0,162,0,0,Inside,1Fam,1953,1953,CBlock,Y,TA,Y,2009
891,122900,8064,672,672,252,1,0,3,6,1,2,0,0,0,0,0,0,Corner,1Fam,1949,2006,CBlock,Y,TA,Y,2007
892,172500,11184,918,918,765,2,1,3,7,1,2,243,0,0,0,0,0,Inside,1Fam,1978,1978,CBlock,Y,TA,Y,2009
893,154500,8414,1059,1068,0,1,0,3,6,0,1,192,0,0,0,0,0,Inside,1Fam,1963,2003,CBlock,Y,TA,Y,2006
894,165000,13284,1383,1383,0,1,0,3,6,1,1,511,116,0,0,0,0,Inside,1Fam,1954,1954,PConc,Y,TA,Y,2008
895,118858,7018,0,1535,0,2,0,4,8,0,2,0,0,0,0,0,0,Inside,Duplex,1979,1979,Slab,Y,TA,Y,2009
896,140000,7056,780,983,813,1,1,4,8,1,2,0,50,0,0,0,0,Inside,1Fam,1963,1963,CBlock,Y,TA,Y,2008
897,106500,8765,951,951,0,1,0,2,6,0,1,0,28,0,0,0,0,Inside,1Fam,1936,1950,BrkTil,N,TA,Y,2006
898,142953,7018,0,1120,1120,2,0,6,12,0,2,154,0,0,0,0,0,Inside,Duplex,1979,1979,Slab,Y,TA,Y,2009
899,611657,12919,2330,2364,0,2,1,2,11,2,3,0,67,0,0,0,0,Inside,1Fam,2009,2010,PConc,Y,Ex,Y,2010
900,135000,6993,912,1236,0,1,0,3,6,1,1,0,0,0,0,0,0,Inside,1Fam,1961,1994,CBlock,Y,TA,Y,2006
901,110000,7340,858,858,0,1,0,2,4,0,1,0,0,0,0,0,0,Inside,1Fam,1971,1971,CBlock,Y,TA,Y,2007
902,153000,8712,992,1306,0,1,0,2,5,0,1,0,0,0,0,0,0,Inside,1Fam,1957,2000,CBlock,Y,TA,Y,2009
903,180000,7875,783,807,702,2,1,3,8,1,2,0,75,0,0,0,0,Inside,1Fam,2003,2003,PConc,Y,Gd,Y,2006
904,240000,14859,1670,1670,0,2,0,3,7,1,3,144,60,0,0,0,0,CulDSac,1Fam,2006,2006,PConc,Y,Gd,Y,2006
905,125500,6173,876,902,0,1,0,3,6,0,1,0,0,0,0,0,0,Inside,1Fam,1967,1967,CBlock,Y,TA,Y,2007
906,128000,9920,1056,1063,0,1,0,3,6,0,1,0,0,164,0,0,0,Inside,1Fam,1954,1954,CBlock,Y,TA,Y,2010
907,255000,13501,1623,1636,0,2,0,3,8,1,3,0,60,0,0,0,0,Corner,1Fam,2006,2006,PConc,Y,Gd,Y,2007
908,250000,11500,1017,1020,1037,1,1,3,6,1,1,0,0,0,0,322,0,Inside,1Fam,1936,1987,CBlock,Y,Gd,Y,2006
909,131000,8885,864,902,0,1,0,2,5,0,2,164,0,0,0,0,0,Inside,1Fam,1983,1983,CBlock,Y,TA,Y,2006
910,174000,12589,742,742,742,2,1,3,8,1,2,36,24,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Gd,Y,2009
911,154300,11600,1105,1105,1169,2,0,5,12,0,2,0,0,0,0,0,0,Corner,Duplex,1960,1960,CBlock,Y,TA,Y,2010
912,143500,9286,1268,1268,0,1,1,3,5,0,1,173,0,0,0,0,0,CulDSac,1Fam,1977,1989,CBlock,Y,Gd,Y,2009
913,88000,6120,768,1015,0,1,0,3,6,0,1,0,0,112,0,120,0,Inside,1Fam,1925,1950,BrkTil,N,TA,Y,2006
914,145000,6270,1001,1001,1001,2,0,4,8,0,3,0,0,0,0,0,0,Inside,Duplex,1949,1950,CBlock,N,TA,Y,2007
915,173733,3000,612,612,612,2,1,2,4,0,2,0,234,0,0,0,0,Inside,TwnhsE,2009,2009,PConc,Y,Gd,Y,2009
916,75000,2001,546,546,546,1,1,3,6,0,1,0,0,0,0,0,0,Inside,Twnhs,1970,1970,CBlock,Y,TA,Y,2007
917,35311,9000,480,480,0,0,0,1,4,0,1,0,0,0,0,0,0,Inside,1Fam,1949,1950,CBlock,N,TA,Y,2006
918,135000,17140,1134,1229,0,1,0,3,6,0,1,0,0,0,0,0,0,Inside,1Fam,1956,1956,CBlock,Y,TA,Y,2009
919,238000,13125,1104,912,1215,2,1,4,8,1,3,72,192,224,0,0,0,Corner,1Fam,1991,1991,PConc,Y,Gd,Y,2007
920,176500,11029,1184,1414,0,1,0,3,6,1,2,0,51,0,0,190,0,Corner,1Fam,1958,2002,CBlock,Y,TA,Y,2008
921,201000,8462,928,936,785,2,1,3,7,0,2,300,87,0,0,0,0,Inside,1Fam,1994,1994,PConc,Y,Gd,Y,2007
922,145900,8777,1272,1272,928,2,2,4,9,0,0,0,70,0,0,0,0,Inside,Duplex,1900,2003,CBlock,Y,TA,N,2008
923,169990,10237,1316,1316,0,2,0,3,6,1,2,100,0,0,23,0,0,Inside,1Fam,2005,2006,PConc,Y,Gd,Y,2006
924,193000,8012,1604,1617,0,2,0,2,5,1,2,0,69,0,0,0,0,Inside,TwnhsE,1993,1994,PConc,Y,Gd,Y,2008
925,207500,10240,1686,1686,0,2,0,3,7,1,2,384,131,0,0,0,0,Inside,1Fam,1980,1980,CBlock,Y,TA,Y,2006
926,175000,15611,1126,1126,0,2,0,3,6,0,2,180,0,0,0,0,0,Corner,1Fam,1977,1977,PConc,Y,Ex,Y,2008
927,285000,11999,1181,1234,1140,2,1,4,10,1,3,104,100,0,0,0,0,Inside,1Fam,2003,2004,PConc,Y,Ex,Y,2007
928,176000,9900,832,1098,880,2,1,4,9,1,2,0,43,0,0,0,0,Inside,1Fam,1968,1968,CBlock,Y,TA,Y,2008
929,236500,11838,1753,1788,0,2,0,3,7,1,2,202,151,0,0,0,0,Inside,1Fam,2001,2001,PConc,Y,Ex,Y,2009
930,222000,13006,964,993,1243,2,1,4,8,1,2,0,0,0,0,0,0,Corner,1Fam,1997,1997,PConc,Y,Gd,Y,2006
931,201000,8925,1466,1466,0,2,0,3,7,0,3,100,18,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2009
932,117500,9100,925,925,0,1,0,2,5,0,1,0,0,0,0,0,0,Inside,1Fam,1965,1965,CBlock,Y,TA,Y,2009
933,320000,11670,1905,1905,0,2,0,3,8,1,3,0,191,0,0,0,0,Corner,1Fam,2006,2006,PConc,Y,Ex,Y,2007
934,190000,8487,1500,1500,0,2,0,3,6,0,2,192,36,0,0,0,0,FR2,1Fam,2004,2004,PConc,Y,Gd,Y,2009
935,242000,27650,585,2069,0,2,0,4,9,1,2,0,0,0,0,0,0,Inside,1Fam,1960,2007,CBlock,Y,Gd,Y,2008
936,79900,5825,600,747,0,1,0,1,5,0,2,0,0,32,0,0,0,Inside,1Fam,1926,1953,PConc,Y,TA,Y,2006
937,184900,10083,1176,1200,0,2,0,2,5,0,2,0,41,0,0,0,0,Inside,1Fam,2003,2003,PConc,Y,Gd,Y,2009
938,253000,9675,1113,1113,858,2,1,3,8,1,2,0,48,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Gd,Y,2009
939,239799,8760,1391,1391,571,2,1,3,7,0,3,0,90,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2006
940,244400,24090,1032,1207,1196,2,0,4,10,2,1,56,0,318,0,0,0,Inside,1Fam,1940,1950,CBlock,Y,TA,Y,2010
941,150900,12640,1728,1728,0,2,0,4,8,0,2,40,0,0,0,0,0,Inside,Duplex,1976,1976,CBlock,Y,TA,Y,2006
942,214000,8755,992,1022,1038,2,1,3,8,1,2,0,0,0,168,0,0,FR2,1Fam,1999,1999,PConc,Y,Gd,Y,2009
943,150000,7711,1440,1440,0,2,0,4,8,0,0,321,0,0,0,0,0,Inside,Duplex,1977,1977,PConc,Y,TA,N,2007
944,143000,25000,1632,1632,0,2,0,4,8,0,2,0,0,0,0,0,0,Inside,Duplex,1967,1967,CBlock,Y,TA,P,2007
945,137500,14375,819,1344,0,1,0,3,7,1,2,0,118,0,0,233,0,CulDSac,1Fam,1958,1958,CBlock,Y,Gd,Y,2009
946,124900,8820,1088,1188,561,1,0,2,7,0,2,48,0,244,0,0,0,Corner,1Fam,1890,1996,BrkTil,Y,TA,Y,2009
947,143000,8163,1144,1144,0,1,0,3,6,1,1,86,0,0,0,0,0,Inside,1Fam,1959,1959,CBlock,Y,TA,Y,2006
948,270000,14536,1616,1629,0,2,0,3,9,1,3,0,252,0,0,0,0,Inside,1Fam,2002,2003,PConc,Y,Gd,Y,2007
949,192500,14006,936,936,840,2,1,3,7,1,2,144,96,0,0,0,0,Inside,1Fam,2002,2002,PConc,Y,Gd,Y,2006
950,197500,9360,1161,1381,0,1,1,3,5,1,2,0,0,0,0,0,0,Inside,1Fam,1972,2006,CBlock,Y,Gd,Y,2010
951,129000,7200,864,864,0,1,0,3,5,0,2,194,0,0,0,0,0,Inside,1Fam,1950,2002,CBlock,Y,Gd,Y,2007
952,119900,7800,828,965,0,1,0,3,6,0,1,421,0,0,0,0,0,Corner,1Fam,1965,1965,CBlock,Y,TA,Y,2006
953,133900,7200,768,768,0,1,0,2,5,0,1,192,0,0,0,0,0,Inside,1Fam,1972,2003,CBlock,Y,TA,Y,2009
954,172000,11075,784,1168,800,2,1,4,7,1,2,305,189,0,0,0,0,Inside,1Fam,1969,1969,CBlock,Y,TA,Y,2008
955,127500,9400,945,980,0,2,0,4,4,0,0,0,0,0,0,0,0,CulDSac,Duplex,1975,1975,CBlock,Y,TA,Y,2006
956,145000,7136,979,979,979,2,0,4,8,0,2,0,0,0,0,0,0,Inside,Duplex,1946,1950,CBlock,N,TA,Y,2007
957,124000,1300,561,561,668,1,1,2,5,1,2,150,0,0,0,0,0,Inside,TwnhsE,1980,1980,CBlock,Y,TA,Y,2009
958,132000,7420,1057,1057,0,1,0,3,6,0,2,0,0,0,0,0,0,Inside,1Fam,1962,1962,CBlock,Y,TA,Y,2007
959,185000,8450,1337,1337,0,2,0,3,6,0,2,0,39,0,0,0,0,Inside,1Fam,2003,2003,PConc,Y,Gd,Y,2007
960,155000,2572,696,696,720,2,1,3,6,0,2,0,44,0,0,0,0,FR2,Twnhs,1999,1999,PConc,Y,Gd,Y,2010
